VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2021-07-01 13:40:40,2021-07-01 13:49:20,N,1.0,75,238,1.0,1.53,8.0,0.0,0.5,2.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2021-07-01 13:58:17,2021-07-01 15:09:21,N,1.0,166,76,1.0,19.9,63.0,0.0,0.5,0.0,6.55,,0.3,70.35,2.0,1.0,0.0
2.0,2021-07-01 13:25:39,2021-07-01 13:25:39,N,1.0,47,264,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 13:58:03,2021-07-01 15:53:37,N,1.0,76,28,1.0,5.91,64.0,0.0,0.5,0.0,0.0,,0.3,64.8,2.0,1.0,0.0
1.0,2021-07-01 13:41:51,2021-07-01 14:34:27,N,1.0,76,242,1.0,0.0,38.2,0.0,0.5,0.0,6.55,,0.3,45.55,1.0,1.0,0.0
1.0,2021-07-01 13:28:19,2021-07-01 13:47:04,N,1.0,95,157,3.0,4.9,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
1.0,2021-07-01 13:50:01,2021-07-01 14:11:58,N,1.0,196,252,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,1.0,0.0
2.0,2021-07-01 13:20:37,2021-07-01 13:39:27,N,1.0,226,7,1.0,3.34,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,1.0,0.0
2.0,2021-07-01 13:20:00,2021-07-01 13:35:38,N,1.0,75,151,1.0,2.19,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2021-07-01 13:59:43,2021-07-01 14:20:58,N,1.0,74,167,1.0,3.16,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2.0,1.0,0.0
2.0,2021-07-01 13:47:07,2021-07-01 13:51:53,N,1.0,41,41,1.0,0.78,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2021-07-01 13:20:13,2021-07-01 13:20:15,N,5.0,28,264,1.0,0.0,13.0,0.0,0.0,2.66,0.0,,0.3,15.96,1.0,2.0,0.0
1.0,2021-07-01 13:13:43,2021-07-01 13:33:02,N,1.0,129,138,1.0,3.9,15.5,0.0,0.5,3.26,0.0,,0.3,19.56,1.0,1.0,0.0
2.0,2021-07-01 13:46:24,2021-07-01 14:19:47,N,1.0,97,71,1.0,4.91,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,1.0,1.0,0.0
2.0,2021-07-01 13:46:30,2021-07-01 14:13:08,N,1.0,75,107,1.0,5.76,21.0,0.0,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2021-07-01 13:18:46,2021-07-01 13:32:06,N,1.0,97,61,1.0,2.37,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 13:39:07,2021-07-01 13:54:57,N,1.0,61,37,1.0,2.04,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2021-07-01 13:09:17,2021-07-01 13:19:39,N,1.0,236,237,1.0,1.16,8.5,0.0,0.5,0.0,0.0,,0.3,12.05,2.0,1.0,2.75
2.0,2021-07-01 13:31:14,2021-07-01 13:43:52,N,1.0,75,42,1.0,2.4,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 13:53:48,2021-07-01 14:15:25,N,1.0,41,163,1.0,3.84,16.5,0.0,0.5,0.0,0.0,,0.3,20.05,1.0,1.0,2.75
2.0,2021-07-01 13:44:40,2021-07-01 13:58:26,N,1.0,95,130,1.0,2.6,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1.0,1.0,0.0
2.0,2021-07-01 13:14:43,2021-07-01 15:14:31,N,1.0,227,250,2.0,25.0,88.5,0.0,0.5,0.0,6.55,,0.3,95.85,1.0,1.0,0.0
1.0,2021-07-01 13:23:28,2021-07-01 13:57:31,N,1.0,43,234,1.0,4.3,22.0,2.75,0.5,0.0,0.0,,0.3,25.55,1.0,1.0,2.75
2.0,2021-07-01 13:12:33,2021-07-01 13:25:42,N,1.0,74,151,1.0,2.3,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0
2.0,2021-07-01 13:43:57,2021-07-01 13:51:13,N,1.0,42,42,1.0,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2021-07-01 13:31:41,2021-07-01 14:07:50,N,1.0,97,72,1.0,4.2,19.0,0.0,0.5,4.95,0.0,,0.3,24.75,1.0,1.0,0.0
2.0,2021-07-01 13:20:53,2021-07-01 13:59:36,N,1.0,43,186,1.0,3.93,23.5,0.0,0.5,6.76,0.0,,0.3,33.81,1.0,1.0,2.75
1.0,2021-07-01 13:21:09,2021-07-01 13:30:39,N,1.0,7,7,2.0,1.3,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
1.0,2021-07-01 13:36:40,2021-07-01 13:39:55,N,1.0,7,7,1.0,0.6,4.5,0.0,0.5,2.0,0.0,,0.3,7.3,1.0,1.0,0.0
2.0,2021-07-01 13:39:31,2021-07-01 13:44:30,N,1.0,74,75,1.0,0.38,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 13:57:44,2021-07-01 14:12:34,N,1.0,74,42,1.0,2.33,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
1.0,2021-07-01 13:24:19,2021-07-01 13:38:55,N,1.0,25,228,1.0,2.9,12.0,0.0,0.5,2.55,0.0,,0.3,15.35,1.0,1.0,0.0
2.0,2021-07-01 13:01:33,2021-07-01 13:09:58,N,1.0,75,41,1.0,0.98,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2021-07-01 13:31:05,2021-07-01 13:37:14,N,1.0,74,74,1.0,0.77,6.0,0.0,0.5,2.0,0.0,,0.3,8.8,1.0,1.0,0.0
2.0,2021-07-01 13:58:43,2021-07-01 14:07:36,N,1.0,116,247,1.0,1.47,8.0,0.0,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 13:43:35,2021-07-01 14:37:59,N,1.0,197,86,1.0,11.99,45.0,0.0,0.5,0.0,0.0,,0.3,45.8,1.0,1.0,0.0
2.0,2021-07-01 13:51:33,2021-07-01 14:04:15,N,1.0,74,75,1.0,1.55,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0
1.0,2021-07-01 13:01:12,2021-07-01 13:09:11,N,1.0,75,263,1.0,0.8,6.5,2.75,0.5,2.0,0.0,,0.3,12.05,1.0,1.0,2.75
1.0,2021-07-01 13:38:02,2021-07-01 13:38:10,N,1.0,74,74,1.0,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 13:38:29,2021-07-01 13:38:34,N,1.0,74,74,1.0,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 13:38:56,2021-07-01 13:39:02,N,1.0,74,74,1.0,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 13:39:47,2021-07-01 13:39:55,N,1.0,74,74,1.0,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 13:40:34,2021-07-01 13:40:40,N,1.0,74,74,1.0,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
1.0,2021-07-01 13:41:08,2021-07-01 14:36:53,N,2.0,74,132,1.0,16.6,52.0,0.0,0.5,10.0,6.55,,0.3,69.35,1.0,1.0,0.0
2.0,2021-07-01 13:29:25,2021-07-01 13:29:26,N,5.0,265,264,1.0,0.14,10.0,0.0,0.0,2.06,0.0,,0.3,12.36,1.0,2.0,0.0
2.0,2021-07-01 13:08:19,2021-07-01 13:08:22,N,5.0,74,74,1.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.3,8.3,1.0,2.0,0.0
2.0,2021-07-01 13:26:36,2021-07-01 13:26:38,N,5.0,74,264,1.0,0.16,12.0,0.0,0.0,0.0,0.0,,0.3,12.3,1.0,2.0,0.0
2.0,2021-07-01 13:51:31,2021-07-01 13:57:51,N,1.0,41,42,1.0,0.91,6.0,0.0,0.5,1.02,0.0,,0.3,7.82,1.0,1.0,0.0
2.0,2021-07-01 13:30:44,2021-07-01 13:42:07,N,1.0,41,42,1.0,1.59,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 13:59:29,2021-07-01 14:14:01,N,1.0,74,151,1.0,2.34,11.5,0.0,0.5,3.08,0.0,,0.3,15.38,1.0,1.0,0.0
2.0,2021-07-01 13:30:26,2021-07-01 13:36:06,N,1.0,75,74,1.0,0.82,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 14:05:48,2021-07-01 14:06:59,N,1.0,264,264,5.0,0.0,2.1,0.0,0.5,0.0,0.0,,0.3,2.9,2.0,1.0,0.0
2.0,2021-07-01 13:35:19,2021-07-01 15:13:27,N,1.0,136,16,1.0,17.51,72.5,0.0,0.5,0.0,6.55,,0.3,79.85,1.0,1.0,0.0
2.0,2021-07-01 13:07:16,2021-07-01 13:11:58,N,1.0,41,42,1.0,0.69,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 13:48:55,2021-07-01 14:00:47,N,1.0,42,116,1.0,1.09,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 14:01:37,2021-07-01 14:26:47,N,1.0,226,56,1.0,4.0,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
2.0,2021-07-01 13:47:40,2021-07-01 13:48:06,N,1.0,152,152,1.0,0.08,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 13:13:07,2021-07-01 13:24:58,N,1.0,75,42,1.0,2.08,9.5,0.0,0.5,1.0,0.0,,0.3,11.3,1.0,1.0,0.0
2.0,2021-07-01 13:40:28,2021-07-01 14:35:28,N,2.0,74,132,1.0,17.18,52.0,0.0,0.5,11.87,6.55,,0.3,71.22,1.0,1.0,0.0
2.0,2021-07-01 13:15:28,2021-07-01 14:11:08,N,1.0,65,108,1.0,13.74,49.5,0.0,0.5,0.0,0.0,,0.3,50.3,1.0,1.0,0.0
2.0,2021-07-01 13:46:49,2021-07-01 14:11:23,N,1.0,244,236,1.0,6.11,22.5,0.0,0.5,7.82,0.0,,0.3,33.87,1.0,1.0,2.75
1.0,2021-07-01 13:12:33,2021-07-01 13:52:46,N,1.0,74,195,1.0,0.0,30.2,0.0,0.5,0.0,0.0,,0.3,31.0,1.0,1.0,0.0
2.0,2021-07-01 13:13:03,2021-07-01 13:13:20,N,1.0,193,193,1.0,0.0,-2.5,0.0,-0.5,-0.66,0.0,,-0.3,-3.96,3.0,1.0,0.0
2.0,2021-07-01 13:13:03,2021-07-01 13:13:20,N,1.0,193,193,1.0,0.0,2.5,0.0,0.5,0.66,0.0,,0.3,3.96,1.0,1.0,0.0
2.0,2021-07-01 14:06:05,2021-07-01 14:19:20,N,1.0,75,141,1.0,1.68,10.5,0.0,0.5,1.4,0.0,,0.3,15.45,1.0,1.0,2.75
2.0,2021-07-01 13:36:20,2021-07-01 13:41:27,N,1.0,95,95,1.0,0.84,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 13:53:43,2021-07-01 14:11:16,N,1.0,196,82,1.0,1.88,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2021-07-01 13:49:31,2021-07-01 13:53:21,N,1.0,74,74,1.0,0.86,5.0,0.0,0.5,1.74,0.0,,0.3,7.54,1.0,1.0,0.0
2.0,2021-07-01 13:18:33,2021-07-01 13:26:14,N,1.0,152,42,1.0,1.22,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2021-07-01 14:37:34,2021-07-01 14:38:46,N,1.0,264,264,5.0,0.0,2.1,0.0,0.5,0.0,0.0,,0.3,2.9,2.0,1.0,0.0
1.0,2021-07-01 13:37:38,2021-07-01 13:52:41,N,1.0,254,213,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,1.0,0.0
2.0,2021-07-01 13:41:38,2021-07-01 13:52:08,N,1.0,74,263,1.0,2.13,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 13:55:43,2021-07-01 14:15:29,N,1.0,75,42,1.0,2.57,14.5,0.0,0.5,2.3,0.0,,0.3,17.6,1.0,1.0,0.0
2.0,2021-07-01 13:53:46,2021-07-01 13:58:20,N,1.0,95,95,1.0,0.7,5.0,0.0,0.5,1.2,0.0,,0.3,7.0,1.0,1.0,0.0
1.0,2021-07-01 13:49:28,2021-07-01 13:58:46,N,1.0,17,225,1.0,1.4,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 13:58:14,2021-07-01 14:08:12,N,1.0,95,134,1.0,1.77,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
2.0,2021-07-01 13:30:00,2021-07-01 13:35:47,N,1.0,74,74,1.0,0.79,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 13:44:37,2021-07-01 13:51:03,N,1.0,74,41,1.0,0.66,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 14:01:48,2021-07-01 14:11:27,N,1.0,41,151,1.0,2.03,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 13:46:44,2021-07-01 14:02:43,N,1.0,95,95,1.0,1.13,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 13:06:07,2021-07-01 13:07:16,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0
2.0,2021-07-01 14:33:57,2021-07-01 14:34:04,N,1.0,264,264,1.0,0.0,1.0,0.0,0.5,0.0,0.0,,0.3,1.8,2.0,1.0,0.0
2.0,2021-07-01 15:36:54,2021-07-01 15:38:03,N,1.0,264,264,1.0,0.0,1.1,0.0,0.5,0.0,0.0,,0.3,1.9,2.0,1.0,0.0
2.0,2021-07-01 14:07:08,2021-07-01 14:26:10,N,1.0,75,152,1.0,2.78,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
2.0,2021-07-01 14:08:01,2021-07-01 14:34:47,N,1.0,75,13,2.0,8.98,28.0,0.0,0.5,5.05,0.0,,0.3,36.6,1.0,1.0,2.75
2.0,2021-07-01 14:10:59,2021-07-01 14:15:42,N,1.0,41,166,1.0,0.63,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,1.0,0.0
1.0,2021-07-01 14:03:13,2021-07-01 14:44:58,N,1.0,95,17,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,1.0,0.0
2.0,2021-07-01 14:08:40,2021-07-01 14:26:18,N,1.0,75,229,2.0,3.76,15.0,0.0,0.5,3.71,0.0,,0.3,22.26,1.0,1.0,2.75
2.0,2021-07-01 14:44:55,2021-07-01 14:52:16,N,1.0,75,238,1.0,1.19,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 14:11:42,2021-07-01 14:25:41,N,1.0,166,116,1.0,2.07,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 14:06:07,2021-07-01 14:16:16,N,1.0,75,74,1.0,1.8,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 14:12:06,2021-07-01 14:24:41,N,1.0,159,42,1.0,1.71,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2021-07-01 14:18:34,2021-07-01 14:38:14,N,1.0,75,233,1.0,4.4,17.0,0.0,0.5,6.16,0.0,,0.3,26.71,1.0,1.0,2.75
1.0,2021-07-01 14:37:55,2021-07-01 14:48:58,N,1.0,75,166,1.0,1.6,9.0,0.0,0.5,1.95,0.0,,0.3,11.75,1.0,1.0,0.0
2.0,2021-07-01 14:14:03,2021-07-01 14:43:13,N,1.0,41,42,1.0,2.84,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0
2.0,2021-07-01 14:54:01,2021-07-01 15:05:39,N,1.0,244,42,1.0,2.01,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2021-07-01 14:17:20,2021-07-01 14:17:59,N,1.0,42,42,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 14:38:11,2021-07-01 14:57:34,N,1.0,166,161,1.0,5.09,18.5,0.0,0.5,9.0,0.0,,0.3,31.05,1.0,1.0,2.75
2.0,2021-07-01 12:46:00,2021-07-01 13:35:22,N,1.0,75,197,1.0,12.99,44.5,0.0,0.5,0.0,6.55,,0.3,51.85,1.0,1.0,0.0
2.0,2021-07-01 13:08:27,2021-07-02 12:41:57,N,1.0,112,75,1.0,6.96,27.0,0.0,0.5,0.0,6.55,,0.3,34.35,1.0,1.0,0.0
2.0,2021-07-01 14:39:48,2021-07-01 14:52:57,N,1.0,97,49,1.0,1.3,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2021-07-01 14:36:35,2021-07-01 14:38:31,N,1.0,116,116,1.0,0.22,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2021-07-01 14:19:14,2021-07-01 14:26:31,N,1.0,95,135,2.0,2.13,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 14:51:20,2021-07-01 14:57:20,N,1.0,95,134,2.0,1.13,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 14:34:59,2021-07-01 14:44:38,N,1.0,152,42,1.0,1.3,8.0,0.0,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 14:53:05,2021-07-01 15:02:15,N,1.0,42,166,1.0,1.37,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 13:58:55,2021-07-01 14:15:15,N,1.0,127,243,1.0,1.62,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2021-07-01 14:28:21,2021-07-01 14:37:54,N,1.0,244,166,1.0,1.72,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 14:45:48,2021-07-01 15:02:26,N,1.0,74,247,1.0,1.39,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
1.0,2021-07-01 14:15:24,2021-07-01 14:18:50,N,1.0,43,238,1.0,0.7,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
1.0,2021-07-01 14:48:22,2021-07-01 14:57:59,N,1.0,75,236,1.0,1.5,8.0,2.75,0.5,2.0,0.0,,0.3,13.55,1.0,1.0,2.75
2.0,2021-07-01 14:37:03,2021-07-01 14:43:39,N,1.0,41,152,1.0,0.9,6.0,0.0,0.5,2.0,0.0,,0.3,8.8,1.0,1.0,0.0
1.0,2021-07-01 14:24:13,2021-07-01 14:41:02,N,1.0,75,152,1.0,2.6,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0
1.0,2021-07-01 14:54:21,2021-07-01 15:29:56,N,1.0,244,162,2.0,8.1,32.0,2.75,0.5,1.0,0.0,,0.3,36.55,1.0,1.0,2.75
2.0,2021-07-01 14:29:13,2021-07-01 15:14:31,N,1.0,75,13,1.0,8.51,33.5,0.0,0.5,7.41,0.0,,0.3,44.46,1.0,1.0,2.75
2.0,2021-07-01 14:11:24,2021-07-01 14:14:09,N,1.0,41,41,1.0,0.32,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2021-07-01 14:16:44,2021-07-01 14:29:37,N,1.0,41,75,1.0,1.75,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
2.0,2021-07-01 14:32:01,2021-07-01 14:38:41,N,1.0,75,74,1.0,1.18,6.0,0.0,0.5,0.68,0.0,,0.3,7.48,1.0,1.0,0.0
2.0,2021-07-01 14:04:15,2021-07-01 14:09:19,N,1.0,75,74,5.0,0.77,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 14:11:03,2021-07-01 14:20:27,N,1.0,41,238,5.0,1.63,8.5,0.0,0.5,2.41,0.0,,0.3,14.46,1.0,1.0,2.75
2.0,2021-07-01 14:46:01,2021-07-01 15:18:31,N,1.0,75,88,6.0,8.6,29.5,0.0,0.5,9.92,0.0,,0.3,42.97,1.0,1.0,2.75
2.0,2021-07-01 14:59:22,2021-07-01 15:09:05,N,1.0,166,75,2.0,1.94,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2021-07-01 14:56:37,2021-07-01 15:03:43,N,1.0,95,95,1.0,0.98,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2021-07-01 14:15:17,2021-07-01 14:15:19,N,1.0,264,264,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 14:32:41,2021-07-01 14:46:46,N,1.0,61,189,1.0,2.04,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2021-07-01 14:48:26,2021-07-01 15:41:40,N,1.0,25,35,1.0,6.15,33.5,0.0,0.5,0.0,0.0,,0.3,34.3,1.0,1.0,0.0
2.0,2021-07-01 14:32:43,2021-07-01 14:41:17,N,1.0,75,236,6.0,1.35,7.5,0.0,0.5,1.1,0.0,,0.3,12.15,1.0,1.0,2.75
2.0,2021-07-01 14:57:58,2021-07-01 15:10:01,N,1.0,75,75,6.0,1.7,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2021-07-01 15:02:46,2021-07-01 16:04:04,N,1.0,7,212,1.0,8.64,41.0,0.0,0.5,0.0,6.55,,0.3,48.35,1.0,1.0,0.0
2.0,2021-07-01 14:23:07,2021-07-01 14:23:17,N,1.0,74,74,1.0,0.01,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 14:47:05,2021-07-01 14:51:18,N,1.0,166,41,1.0,0.93,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 14:51:30,2021-07-01 15:08:57,N,1.0,244,48,1.0,6.78,22.5,0.0,0.5,0.0,0.0,,0.3,26.05,2.0,1.0,2.75
2.0,2021-07-01 14:07:55,2021-07-01 14:22:19,N,1.0,75,237,1.0,2.04,11.0,0.0,0.5,0.0,0.0,,0.3,14.55,2.0,1.0,2.75
2.0,2021-07-01 14:17:38,2021-07-01 14:33:47,N,1.0,42,236,1.0,2.43,12.0,0.0,0.5,0.0,0.0,,0.3,15.55,2.0,1.0,2.75
2.0,2021-07-01 14:42:31,2021-07-01 14:55:08,N,1.0,75,24,1.0,1.86,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1.0,1.0,0.0
2.0,2021-07-01 15:00:37,2021-07-01 15:12:03,N,1.0,24,74,1.0,1.31,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 14:14:50,2021-07-01 14:41:42,N,1.0,119,166,1.0,3.68,18.5,0.0,0.5,0.0,0.0,,0.3,19.3,2.0,1.0,0.0
2.0,2021-07-01 14:14:43,2021-07-01 14:21:52,N,1.0,75,236,1.0,1.12,7.0,0.0,0.5,2.64,0.0,,0.3,13.19,1.0,1.0,2.75
2.0,2021-07-01 14:40:35,2021-07-01 14:56:28,N,1.0,52,148,1.0,2.78,13.0,0.0,0.5,4.96,0.0,,0.3,21.51,1.0,1.0,2.75
1.0,2021-07-01 14:08:56,2021-07-01 15:05:50,N,1.0,89,41,1.0,0.0,36.2,0.0,0.5,0.0,0.0,,0.3,37.0,1.0,1.0,0.0
2.0,2021-07-01 14:06:57,2021-07-01 14:12:22,N,1.0,7,7,1.0,0.81,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 14:16:23,2021-07-01 14:27:20,N,1.0,82,129,1.0,1.56,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 14:58:09,2021-07-01 15:03:24,N,1.0,129,129,5.0,0.51,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2021-07-01 14:11:03,2021-07-01 14:17:03,N,1.0,24,41,1.0,0.6,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
1.0,2021-07-01 14:26:03,2021-07-01 14:33:05,N,1.0,43,75,2.0,1.1,6.5,0.0,0.5,1.0,0.0,,0.3,8.3,1.0,1.0,0.0
1.0,2021-07-01 14:41:58,2021-07-01 14:50:30,N,1.0,74,41,1.0,1.3,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2021-07-01 14:57:46,2021-07-01 15:03:44,N,1.0,41,42,1.0,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 14:30:47,2021-07-01 15:24:25,N,1.0,42,177,1.0,19.58,56.5,0.0,0.5,12.77,6.55,,0.3,76.62,1.0,1.0,0.0
2.0,2021-07-01 14:48:05,2021-07-01 14:54:53,N,1.0,7,7,1.0,0.61,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
1.0,2021-07-01 14:40:45,2021-07-01 15:25:49,N,1.0,135,101,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,1.0,0.0
2.0,2021-07-01 14:06:44,2021-07-01 14:27:27,N,1.0,7,226,1.0,3.13,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,1.0,0.0
2.0,2021-07-01 14:34:53,2021-07-01 14:53:49,N,1.0,226,226,1.0,1.99,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,1.0,1.0,0.0
1.0,2021-07-01 14:39:21,2021-07-01 14:47:24,Y,1.0,42,116,1.0,0.8,6.5,0.0,0.5,1.45,0.0,,0.3,8.75,1.0,1.0,0.0
1.0,2021-07-01 14:51:27,2021-07-01 14:54:46,N,1.0,152,166,1.0,1.0,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,3.0,1.0,0.0
2.0,2021-07-01 14:10:51,2021-07-01 15:22:17,N,1.0,117,80,1.0,16.69,58.5,0.0,0.5,0.0,2.45,,0.3,61.75,1.0,1.0,0.0
